"id","listing_url","scrape_id","last_scraped","name","experiences_offered","thumbnail_url","medium_url","picture_url","xl_picture_url","host_id","host_url","host_name","host_since","host_location","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_thumbnail_url","host_picture_url","host_neighbourhood","host_listings_count","host_total_listings_count","host_has_profile_pic","host_identity_verified","street","neighbourhood","neighbourhood_cleansed","neighbourhood_group_cleansed","city","state","zipcode","market","smart_location","country_code","country","latitude","longitude","is_location_exact","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","weekly_price","monthly_price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","calendar_updated","has_availability","availability_30","availability_60","availability_90","availability_365","calendar_last_scraped","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","requires_license","license","jurisdiction_names","instant_bookable","cancellation_policy","require_guest_profile_picture","require_guest_phone_verification","calculated_host_listings_count","reviews_per_month","withlicense"
5663280,"https://www.airbnb.com/rooms/5663280",20170323205238,"2017-03-24","Casa en Rioja Alavesa.vivaa el vino","none","https://a0.muscache.com/im/pictures/70484091/ca0a5ea8_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/70484091/ca0a5ea8_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/70484091/ca0a5ea8_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/70484091/ca0a5ea8_original.jpg?aki_policy=x_large",28971041,"https://www.airbnb.com/users/show/28971041","Fernando","2015-03-08","Labraza, Basque Country, Spain","within a few hours","91%","N/A","t","https://a0.muscache.com/im/users/28971041/profile_pic/1425832257/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/28971041/profile_pic/1425832257/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Labraza, Basque Country 01322, Spain",NA,"OyÃ³n","Ãlava","Labraza","Basque Country","1322","Logrono","Labraza, Spain","ES","Spain",42.569201487608,-2.41415636050159,"f","House","Entire home/apt",13,2,6,10,"Real Bed",NA,"200.0","900.0","$2,000.00","",NA,1,0,1,1125,"3 weeks ago",NA,21,43,69,307,"2017-03-23",30,"2015-08-08","2017-03-19",95,10,9,10,10,10,9,"t","",NA,"f","flexible","f","f",1,1.51,FALSE
17166458,"https://www.airbnb.com/rooms/17166458",20170323205238,"2017-03-24","LA CASONA DE ALÚTIZ - Hab SANTA LUCIA \"SUITE\"","none","https://a0.muscache.com/im/pictures/1b109ed2-2810-441c-ac7f-27f222719805.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/1b109ed2-2810-441c-ac7f-27f222719805.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/1b109ed2-2810-441c-ac7f-27f222719805.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/1b109ed2-2810-441c-ac7f-27f222719805.jpg?aki_policy=x_large",115174170,"https://www.airbnb.com/users/show/115174170","La Casona De Alútiz","2017-02-06","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/3d3c9b75-5c77-4b3e-9a51-948540541910.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/3d3c9b75-5c77-4b3e-9a51-948540541910.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Samaniego, Euskadi 01307, Spain",NA,"Samaniego","Ãlava","Samaniego","Euskadi","1307","Logrono","Samaniego, Spain","ES","Spain",42.5688696882239,-2.6787379121896,"f","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",NA,"75.0","","","",NA,1,0,1,1125,"6 weeks ago",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"t","flexible","f","f",3,NA,FALSE
17153488,"https://www.airbnb.com/rooms/17153488",20170323205238,"2017-03-24","LA CASONA DE ALÚTIZ - Hab MURRIARTE","none","https://a0.muscache.com/im/pictures/f39b306e-7f5e-4325-ade5-8262f7bd8dcb.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/f39b306e-7f5e-4325-ade5-8262f7bd8dcb.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/f39b306e-7f5e-4325-ade5-8262f7bd8dcb.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/f39b306e-7f5e-4325-ade5-8262f7bd8dcb.jpg?aki_policy=x_large",115174170,"https://www.airbnb.com/users/show/115174170","La Casona De Alútiz","2017-02-06","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/3d3c9b75-5c77-4b3e-9a51-948540541910.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/3d3c9b75-5c77-4b3e-9a51-948540541910.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Samaniego, Euskadi 01307, Spain",NA,"Samaniego","Ãlava","Samaniego","Euskadi","1307","Logrono","Samaniego, Spain","ES","Spain",42.5681186295802,-2.67791370394492,"f","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",NA,"300.0","","","",50,1,0,1,1125,"6 weeks ago",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"t","flexible","f","f",3,NA,FALSE
17152831,"https://www.airbnb.com/rooms/17152831",20170323205238,"2017-03-24","LA CASONA DE ALÚTIZ - Hab LOS CAÑOS","none","https://a0.muscache.com/im/pictures/1f135bc7-cec8-4681-9a00-f468a9164b29.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/1f135bc7-cec8-4681-9a00-f468a9164b29.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/1f135bc7-cec8-4681-9a00-f468a9164b29.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/1f135bc7-cec8-4681-9a00-f468a9164b29.jpg?aki_policy=x_large",115174170,"https://www.airbnb.com/users/show/115174170","La Casona De Alútiz","2017-02-06","ES","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/3d3c9b75-5c77-4b3e-9a51-948540541910.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/3d3c9b75-5c77-4b3e-9a51-948540541910.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Samaniego, Euskadi 01307, Spain",NA,"Samaniego","Ãlava","Samaniego","Euskadi","1307","Logrono","Samaniego, Spain","ES","Spain",42.5680827470125,-2.67882914465857,"f","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",NA,"70.0","","","",NA,1,0,1,1125,"6 weeks ago",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"t","flexible","f","f",3,NA,FALSE
3080294,"https://www.airbnb.com/rooms/3080294",20170323205238,"2017-03-24","Casa de pueblo en la Rioja Alavesa","none","https://a0.muscache.com/im/pictures/41542001/ae448d60_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/41542001/ae448d60_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/41542001/ae448d60_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/41542001/ae448d60_original.jpg?aki_policy=x_large",15675140,"https://www.airbnb.com/users/show/15675140","Izaskun","2014-05-18","Samaniego, Basque Country, Spain","within a few hours","100%","N/A","f","https://a0.muscache.com/im/users/15675140/profile_pic/1402257080/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/15675140/profile_pic/1402257080/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Samaniego, Basque Country 01307, Spain",NA,"Samaniego","Ãlava","Samaniego","Basque Country","1307","Logrono","Samaniego, Spain","ES","Spain",42.567305199365,-2.67890448825175,"t","House","Entire home/apt",16,3,6,11,"Real Bed",NA,"240.0","$1,200.00","","75.0",NA,12,10,1,1125,"3 weeks ago",NA,26,53,83,358,"2017-03-23",17,"2014-09-21","2017-01-01",94,10,9,10,10,10,9,"t","",NA,"f","strict","f","f",1,0.56,FALSE
8560186,"https://www.airbnb.com/rooms/8560186",20170323205238,"2017-03-24","Casa situada en pleno casco antiguo","none","https://a0.muscache.com/im/pictures/108753837/44f02b71_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/108753837/44f02b71_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/108753837/44f02b71_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/108753837/44f02b71_original.jpg?aki_policy=x_large",45052439,"https://www.airbnb.com/users/show/45052439","Kepa","2015-09-25","Bastida, Basque Country, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/45052439/profile_pic/1443169333/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/45052439/profile_pic/1443169333/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Logrono","Labastida, Spain","ES","Spain",42.5899191570241,-2.79350568152143,"f","House","Entire home/apt",5,2,3,5,"Real Bed",NA,"200.0","","","",NA,1,0,1,1125,"18 months ago",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",1,NA,FALSE
658639,"https://www.airbnb.com/rooms/658639",20170323205238,"2017-03-24","Ama Lur de Lur Mendi ","none","https://a0.muscache.com/im/pictures/9072697/c3e95c42_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/9072697/c3e95c42_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/9072697/c3e95c42_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/9072697/c3e95c42_original.jpg?aki_policy=x_large",2290498,"https://www.airbnb.com/users/show/2290498","Mari","2012-05-04","Bastida, Basque Country, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/2290498/profile_pic/1346782732/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2290498/profile_pic/1346782732/original.jpg?aki_policy=profile_x_medium","",3,3,"t","t","Bastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Bastida","Basque Country","1330","Other (International)","Bastida, Spain","ES","Spain",42.5906529266245,-2.79620670403117,"t","House","Private room",2,1,1,1,"Real Bed",NA,"70.0","350.0","800.0","87.0",NA,1,0,1,1125,"17 months ago",NA,0,0,0,0,"2017-03-23",2,"2013-10-20","2015-04-16",100,8,10,10,8,10,10,"t","",NA,"f","strict","f","f",3,0.05,FALSE
13335732,"https://www.airbnb.com/rooms/13335732",20170323205238,"2017-03-24","Labastida. Rioja Alavesa. Casa solariega. S. XVIII","none","https://a0.muscache.com/im/pictures/997d6252-219c-4ed5-bd52-97a4040b3343.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/997d6252-219c-4ed5-bd52-97a4040b3343.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/997d6252-219c-4ed5-bd52-97a4040b3343.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/997d6252-219c-4ed5-bd52-97a4040b3343.jpg?aki_policy=x_large",75510923,"https://www.airbnb.com/users/show/75510923","Luis","2016-06-03","Vitoria-Gasteiz, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/pictures/f7e12704-4e58-429f-ae6d-9fa07c0341dd.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/f7e12704-4e58-429f-ae6d-9fa07c0341dd.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Logrono","Labastida, Spain","ES","Spain",42.5911306522793,-2.79482628880201,"t","House","Entire home/apt",10,2.5,4,9,"Real Bed",NA,"98.0","","","250.0",50,4,24,1,30,"2 days ago",NA,24,45,74,161,"2017-03-23",10,"2016-08-16","2017-03-20",80,9,7,10,10,10,9,"t","",NA,"f","flexible","f","f",1,1.36,FALSE
4775085,"https://www.airbnb.com/rooms/4775085",20170323205238,"2017-03-24","Casa histórica en Labastida","none","https://a0.muscache.com/im/pictures/59917554/767f8d85_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/59917554/767f8d85_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/59917554/767f8d85_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/59917554/767f8d85_original.jpg?aki_policy=x_large",24627614,"https://www.airbnb.com/users/show/24627614","Solar De Quintano","2014-12-08","Bastida, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/24627614/profile_pic/1418651203/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/24627614/profile_pic/1418651203/original.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Labastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Labastida","Basque Country","1330","Logrono","Labastida, Spain","ES","Spain",42.5911375658895,-2.79473005878549,"t","Apartment","Entire home/apt",5,2,2,4,"Real Bed",NA,"159.0","792.0","","",NA,1,0,2,1125,"a week ago",NA,27,55,80,350,"2017-03-23",13,"2015-05-10","2016-10-30",93,9,9,10,10,10,9,"t","TV0005",NA,"t","flexible","f","f",3,0.57,TRUE
3529795,"https://www.airbnb.com/rooms/3529795",20170323205238,"2017-03-24","Ama Lur de  Lur Mendi","none","https://a0.muscache.com/im/pictures/44532122/0ca8c192_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/44532122/0ca8c192_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/44532122/0ca8c192_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/44532122/0ca8c192_original.jpg?aki_policy=x_large",2290498,"https://www.airbnb.com/users/show/2290498","Mari","2012-05-04","Bastida, Basque Country, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/2290498/profile_pic/1346782732/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2290498/profile_pic/1346782732/original.jpg?aki_policy=profile_x_medium","",3,3,"t","t","Labastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Labastida","Basque Country","1330","Logrono","Labastida, Spain","ES","Spain",42.590528749444,-2.79578131288365,"f","House","Private room",2,3,1,2,"Real Bed",NA,"60.0","","","",NA,1,35,1,1125,"10 months ago",NA,0,0,0,0,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",3,NA,FALSE
5822311,"https://www.airbnb.com/rooms/5822311",20170323205238,"2017-03-24","Ama Lur de Lur Mendi","none","https://a0.muscache.com/im/pictures/72502877/356274b8_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/72502877/356274b8_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/72502877/356274b8_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/72502877/356274b8_original.jpg?aki_policy=x_large",2290498,"https://www.airbnb.com/users/show/2290498","Mari","2012-05-04","Bastida, Basque Country, Spain","N/A","N/A","N/A","f","https://a0.muscache.com/im/users/2290498/profile_pic/1346782732/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2290498/profile_pic/1346782732/original.jpg?aki_policy=profile_x_medium","",3,3,"t","t","Bastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Bastida","Basque Country","1330","Logrono","Bastida, Spain","ES","Spain",42.5916600150535,-2.79494454089753,"f","Other","Private room",3,3,1,2,"Real Bed",NA,"70.0","","","",NA,1,35,2,1125,"11 months ago",NA,29,59,89,364,"2017-03-23",1,"2016-03-16","2016-03-16",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","strict","f","f",3,0.08,FALSE
15841001,"https://www.airbnb.com/rooms/15841001",20170323205238,"2017-03-24","HARO-LABASTIDA, WINE TOURSIM SPECIAL IN LA RIOJA,","none","https://a0.muscache.com/im/pictures/5fc1a268-1d1c-4d3c-845c-2412b6696d83.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/5fc1a268-1d1c-4d3c-845c-2412b6696d83.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/5fc1a268-1d1c-4d3c-845c-2412b6696d83.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/5fc1a268-1d1c-4d3c-845c-2412b6696d83.jpg?aki_policy=x_large",24036176,"https://www.airbnb.com/users/show/24036176","Alfredo","2014-11-22","Haro, La Rioja, Spain","within an hour","90%","N/A","f","https://a0.muscache.com/im/users/24036176/profile_pic/1416673555/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/24036176/profile_pic/1416673555/original.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Logrono","Labastida, Spain","ES","Spain",42.5871945632204,-2.79546424820907,"t","House","Entire home/apt",6,1.5,3,5,"Real Bed",NA,"98.0","","","",NA,1,0,1,1125,"yesterday",NA,20,50,80,355,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",1,NA,FALSE
6436082,"https://www.airbnb.com/rooms/6436082",20170323205238,"2017-03-24","apartamento Gorbea","none","https://a0.muscache.com/im/pictures/80744768/39983f0a_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/80744768/39983f0a_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/80744768/39983f0a_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/80744768/39983f0a_original.jpg?aki_policy=x_large",24627614,"https://www.airbnb.com/users/show/24627614","Solar De Quintano","2014-12-08","Bastida, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/24627614/profile_pic/1418651203/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/24627614/profile_pic/1418651203/original.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Logrono","Labastida, Spain","ES","Spain",42.5910850184221,-2.79602695930517,"f","Apartment","Entire home/apt",3,1,1,1,"Real Bed",NA,"86.0","500.0","","",NA,1,0,2,1125,"yesterday",NA,24,50,75,348,"2017-03-23",5,"2016-03-24","2016-10-23",92,10,9,9,10,10,9,"t","TV0005",NA,"t","flexible","f","f",3,0.41,TRUE
10556635,"https://www.airbnb.com/rooms/10556635",20170323205238,"2017-03-24","PISO LUMINOSO EN LABASTIDA","none","https://a0.muscache.com/im/pictures/7a3d6091-6a8b-4af5-a7c1-ecef9d86ea3e.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/7a3d6091-6a8b-4af5-a7c1-ecef9d86ea3e.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/7a3d6091-6a8b-4af5-a7c1-ecef9d86ea3e.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/7a3d6091-6a8b-4af5-a7c1-ecef9d86ea3e.jpg?aki_policy=x_large",34820842,"https://www.airbnb.com/users/show/34820842","Iker","2015-06-02","Bilbao, Basque Country, Spain","within a day","70%","N/A","f","https://a0.muscache.com/im/users/34820842/profile_pic/1433580569/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/34820842/profile_pic/1433580569/original.jpg?aki_policy=profile_x_medium","Recoletos",3,3,"t","t","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Other (International)","Labastida, Spain","ES","Spain",42.5908748768786,-2.79675994013878,"f","House","Entire home/apt",6,2,3,4,"Real Bed",NA,"60.0","450.0","$2,000.00","250.0",25,6,10,1,1125,"6 months ago",NA,30,60,90,365,"2017-03-23",4,"2016-08-08","2016-08-23",70,9,9,9,10,8,8,"t","",NA,"f","moderate","f","f",1,0.52,FALSE
830197,"https://www.airbnb.com/rooms/830197",20170323205238,"2017-03-24","Casa adosada completa en Labastida","none","https://a0.muscache.com/im/pictures/12182878/0e2f932d_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/12182878/0e2f932d_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/12182878/0e2f932d_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/12182878/0e2f932d_original.jpg?aki_policy=x_large",3670531,"https://www.airbnb.com/users/show/3670531","Maria Jesus","2012-09-25","Logroño, Rioja, Spain","within a day","75%","N/A","f","https://a0.muscache.com/im/users/3670531/profile_pic/1354907604/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/3670531/profile_pic/1354907604/original.jpg?aki_policy=profile_x_medium","",1,1,"t","t","Bastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Bastida","Basque Country","1330","Logrono","Bastida, Spain","ES","Spain",42.5852625227732,-2.79736002524378,"t","House","Entire home/apt",5,1.5,3,3,"Real Bed",NA,"60.0","370.0","$1,200.00","",NA,2,10,2,1125,"7 weeks ago",NA,21,51,81,314,"2017-03-23",12,"2013-04-02","2016-10-17",89,10,9,10,10,9,9,"t","",NA,"f","flexible","f","f",1,0.25,FALSE
559545,"https://www.airbnb.com/rooms/559545",20170323205238,"2017-03-24","107m2 en el centro de Labastida","none","https://a0.muscache.com/im/pictures/6961442/ab22e825_original.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/6961442/ab22e825_original.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/6961442/ab22e825_original.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/6961442/ab22e825_original.jpg?aki_policy=x_large",2750534,"https://www.airbnb.com/users/show/2750534","Roberto","2012-06-26","Lasarte-Oria, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/2750534/profile_pic/1354454849/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/2750534/profile_pic/1354454849/original.jpg?aki_policy=profile_x_medium","",1,1,"t","f","Bastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Bastida","Basque Country","1330","Logrono","Bastida, Spain","ES","Spain",42.5884095669564,-2.79150285968897,"t","Apartment","Entire home/apt",7,2,3,6,"Real Bed",NA,"70.0","400.0","$1,200.00","",NA,8,5,2,360,"today",NA,24,52,75,300,"2017-03-23",20,"2012-10-04","2016-10-17",95,10,10,10,10,10,10,"t","Evi0021",NA,"t","moderate","f","f",1,0.37,TRUE
15304773,"https://www.airbnb.com/rooms/15304773",20170323205238,"2017-03-24","apartamento Cantabria","none","https://a0.muscache.com/im/pictures/fbde9e66-af47-4f01-b4e1-1e4736939f0a.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/fbde9e66-af47-4f01-b4e1-1e4736939f0a.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/fbde9e66-af47-4f01-b4e1-1e4736939f0a.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/fbde9e66-af47-4f01-b4e1-1e4736939f0a.jpg?aki_policy=x_large",24627614,"https://www.airbnb.com/users/show/24627614","Solar De Quintano","2014-12-08","Bastida, Basque Country, Spain","within an hour","100%","N/A","f","https://a0.muscache.com/im/users/24627614/profile_pic/1418651203/original.jpg?aki_policy=profile_small","https://a0.muscache.com/im/users/24627614/profile_pic/1418651203/original.jpg?aki_policy=profile_x_medium","",3,3,"t","f","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Logrono","Labastida, Spain","ES","Spain",42.5911062620299,-2.79559658775672,"t","Apartment","Entire home/apt",7,3,3,7,"Real Bed",NA,"208.0","","","",NA,1,0,2,1125,"yesterday",NA,25,50,77,347,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","TV0005",NA,"t","moderate","f","f",3,NA,TRUE
13460512,"https://www.airbnb.com/rooms/13460512",20170323205238,"2017-03-24","HABITACION PRIVADA EN LABASTIDA","none","https://a0.muscache.com/im/pictures/bccff8de-d7fc-493a-bd9a-19d1870e0a0d.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/bccff8de-d7fc-493a-bd9a-19d1870e0a0d.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/bccff8de-d7fc-493a-bd9a-19d1870e0a0d.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/bccff8de-d7fc-493a-bd9a-19d1870e0a0d.jpg?aki_policy=x_large",76930532,"https://www.airbnb.com/users/show/76930532","Ana","2016-06-10","ES","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/827fa889-f70c-4402-bac9-cce71e8f7da0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/827fa889-f70c-4402-bac9-cce71e8f7da0.jpg?aki_policy=profile_x_medium","",2,2,"t","f","Labastida, Euskadi 01330, Spain",NA,"Labastida","Ãlava","Labastida","Euskadi","1330","Logrono","Labastida, Spain","ES","Spain",42.5886593028722,-2.79130551875734,"t","Bed & Breakfast","Private room",2,1,1,2,"Real Bed",NA,"71.0","","","",NA,1,0,1,1125,"7 months ago",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",2,NA,FALSE
13475844,"https://www.airbnb.com/rooms/13475844",20170323205238,"2017-03-24","CASA OSANTE HABITACIÓN PRIVADA","none","https://a0.muscache.com/im/pictures/bb11aa01-735b-4ddd-b2ae-675264fa79fd.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/bb11aa01-735b-4ddd-b2ae-675264fa79fd.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/bb11aa01-735b-4ddd-b2ae-675264fa79fd.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/bb11aa01-735b-4ddd-b2ae-675264fa79fd.jpg?aki_policy=x_large",76930532,"https://www.airbnb.com/users/show/76930532","Ana","2016-06-10","ES","N/A","N/A","N/A","f","https://a0.muscache.com/im/pictures/827fa889-f70c-4402-bac9-cce71e8f7da0.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/827fa889-f70c-4402-bac9-cce71e8f7da0.jpg?aki_policy=profile_x_medium","",2,2,"t","f","Bastida, Basque Country 01330, Spain",NA,"Labastida","Ãlava","Bastida","Basque Country","1330","Logrono","Bastida, Spain","ES","Spain",42.5913593823497,-2.79483274235075,"f","Bed & Breakfast","Private room",2,1,1,1,"Real Bed",NA,"71.0","","","",NA,1,0,1,1125,"7 months ago",NA,30,60,90,365,"2017-03-23",0,"","",NA,NA,NA,NA,NA,NA,NA,"t","",NA,"f","flexible","f","f",2,NA,FALSE
15463905,"https://www.airbnb.com/rooms/15463905",20170323205238,"2017-03-24","CASA CON ENCANTO","none","https://a0.muscache.com/im/pictures/37ee62e0-b7f0-4e91-9c0d-8c1a0badf793.jpg?aki_policy=small","https://a0.muscache.com/im/pictures/37ee62e0-b7f0-4e91-9c0d-8c1a0badf793.jpg?aki_policy=medium","https://a0.muscache.com/im/pictures/37ee62e0-b7f0-4e91-9c0d-8c1a0badf793.jpg?aki_policy=large","https://a0.muscache.com/im/pictures/37ee62e0-b7f0-4e91-9c0d-8c1a0badf793.jpg?aki_policy=x_large",16557935,"https://www.airbnb.com/users/show/16557935","Amaia","2014-06-09","Orio, Basque Country, Spain","a few days or more","37%","N/A","f","https://a0.muscache.com/im/pictures/f975087a-ca18-4f1c-9185-b2867a7be467.jpg?aki_policy=profile_small","https://a0.muscache.com/im/pictures/f975087a-ca18-4f1c-9185-b2867a7be467.jpg?aki_policy=profile_x_medium","",4,4,"t","t","Aia, Euskadi 20809, Spain",NA,"Aia","GuipÃºzcoa","Aia","Euskadi","20809","San Sebastian","Aia, Spain","ES","Spain",43.2416054370152,-2.11708888396976,"f","House","Entire home/apt",8,2.5,4,7,"Real Bed",NA,"112.0","","","200.0",80,4,30,2,1125,"yesterday",NA,23,53,83,264,"2017-03-23",4,"2016-11-27","2017-01-06",95,10,9,10,10,9,9,"t","",NA,"f","strict","f","f",4,1.02,FALSE
